ID_MARCA,MARCA,ID_LINHA,LINHA,DATA_VENDA,QTD_VENDA
1,BOTICÁRIO,2,PERFUMARIA,2018-7-5,16
5,BELEZA NA WEB,5,HIDRATANTES,2018-6-10,5
3,QUEM DISSE BERENICE,4,SOLAR,2018-2-15,8
5,BELEZA NA WEB,5,HIDRATANTES,2018-10-3,15
4,VULT,2,PERFUMARIA,2018-6-26,2
4,VULT,5,HIDRATANTES,2018-8-14,3
5,BELEZA NA WEB,4,SOLAR,2018-5-6,10
5,BELEZA NA WEB,4,SOLAR,2018-3-23,6
2,EUDORA,4,SOLAR,2018-3-8,5
3,QUEM DISSE BERENICE,1,CABELOS,2018-10-10,3
4,VULT,3,MAQUIAGEM,2018-9-1,1
5,BELEZA NA WEB,2,PERFUMARIA,2018-1-7,20
3,QUEM DISSE BERENICE,1,CABELOS,2018-7-21,8
1,BOTICÁRIO,3,MAQUIAGEM,2018-10-17,3
4,VULT,3,MAQUIAGEM,2018-5-1,14
3,QUEM DISSE BERENICE,4,SOLAR,2018-4-25,7
1,BOTICÁRIO,4,SOLAR,2018-11-18,4
2,EUDORA,2,PERFUMARIA,2018-9-2,8
5,BELEZA NA WEB,3,MAQUIAGEM,2018-3-26,1
2,EUDORA,1,CABELOS,2018-2-27,18
2,EUDORA,2,PERFUMARIA,2018-8-9,19
5,BELEZA NA WEB,4,SOLAR,2018-8-12,6
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-3-15,4
1,BOTICÁRIO,4,SOLAR,2018-6-22,19
5,BELEZA NA WEB,3,MAQUIAGEM,2018-1-17,15
5,BELEZA NA WEB,3,MAQUIAGEM,2018-11-20,12
1,BOTICÁRIO,3,MAQUIAGEM,2018-4-16,9
4,VULT,3,MAQUIAGEM,2018-9-3,5
3,QUEM DISSE BERENICE,1,CABELOS,2018-9-10,9
1,BOTICÁRIO,2,PERFUMARIA,2018-11-23,17
3,QUEM DISSE BERENICE,4,SOLAR,2018-1-17,6
5,BELEZA NA WEB,3,MAQUIAGEM,2018-3-24,14
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-10-31,2
5,BELEZA NA WEB,3,MAQUIAGEM,2018-11-19,6
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-1-16,1
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-12-25,6
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-5-21,11
1,BOTICÁRIO,5,HIDRATANTES,2018-7-18,15
5,BELEZA NA WEB,3,MAQUIAGEM,2018-10-10,7
4,VULT,2,PERFUMARIA,2018-4-9,18
1,BOTICÁRIO,1,CABELOS,2018-3-7,6
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-6-22,12
5,BELEZA NA WEB,5,HIDRATANTES,2018-11-3,3
2,EUDORA,4,SOLAR,2018-10-26,12
4,VULT,3,MAQUIAGEM,2018-12-7,13
1,BOTICÁRIO,2,PERFUMARIA,2018-2-22,10
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-3-1,2
1,BOTICÁRIO,4,SOLAR,2018-3-20,14
5,BELEZA NA WEB,1,CABELOS,2018-11-9,14
2,EUDORA,5,HIDRATANTES,2018-8-19,4
2,EUDORA,1,CABELOS,2018-12-29,1
1,BOTICÁRIO,1,CABELOS,2018-1-16,2
2,EUDORA,2,PERFUMARIA,2018-11-19,18
4,VULT,5,HIDRATANTES,2018-11-3,16
1,BOTICÁRIO,4,SOLAR,2018-12-24,5
5,BELEZA NA WEB,2,PERFUMARIA,2018-8-5,11
2,EUDORA,1,CABELOS,2018-5-17,8
2,EUDORA,3,MAQUIAGEM,2018-10-10,16
2,EUDORA,5,HIDRATANTES,2018-6-12,12
5,BELEZA NA WEB,2,PERFUMARIA,2018-12-19,5
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-4-23,13
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-9-30,3
4,VULT,3,MAQUIAGEM,2018-8-2,4
1,BOTICÁRIO,1,CABELOS,2018-4-16,14
5,BELEZA NA WEB,1,CABELOS,2018-2-14,15
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-4-16,5
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-11-16,2
4,VULT,2,PERFUMARIA,2018-8-5,12
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-1-6,13
3,QUEM DISSE BERENICE,1,CABELOS,2018-2-10,4
5,BELEZA NA WEB,1,CABELOS,2018-12-29,7
3,QUEM DISSE BERENICE,4,SOLAR,2018-9-11,12
2,EUDORA,4,SOLAR,2018-10-18,20
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-7-4,1
