ID_MARCA,MARCA,ID_LINHA,LINHA,DATA_VENDA,QTD_VENDA
2,EUDORA,2,PERFUMARIA,2018-2-16,5
5,BELEZA NA WEB,3,MAQUIAGEM,2018-11-3,16
2,EUDORA,5,HIDRATANTES,2018-9-8,3
2,EUDORA,5,HIDRATANTES,2018-7-6,4
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-5-25,2
4,VULT,5,HIDRATANTES,2018-2-13,2
3,QUEM DISSE BERENICE,4,SOLAR,2018-2-9,1
1,BOTICÁRIO,5,HIDRATANTES,2018-6-3,13
2,EUDORA,1,CABELOS,2018-1-3,8
4,VULT,2,PERFUMARIA,2018-4-24,14
1,BOTICÁRIO,1,CABELOS,2018-10-25,8
1,BOTICÁRIO,2,PERFUMARIA,2018-12-28,13
4,VULT,4,SOLAR,2018-3-30,5
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-2-15,16
1,BOTICÁRIO,1,CABELOS,2018-3-21,15
2,EUDORA,1,CABELOS,2018-7-7,10
2,EUDORA,3,MAQUIAGEM,2018-1-22,2
3,QUEM DISSE BERENICE,4,SOLAR,2018-3-5,8
4,VULT,2,PERFUMARIA,2018-7-13,3
1,BOTICÁRIO,1,CABELOS,2018-4-7,20
1,BOTICÁRIO,5,HIDRATANTES,2018-1-17,1
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-9-14,18
1,BOTICÁRIO,2,PERFUMARIA,2018-12-8,17
2,EUDORA,2,PERFUMARIA,2018-6-30,19
4,VULT,1,CABELOS,2018-6-3,5
1,BOTICÁRIO,5,HIDRATANTES,2018-7-5,6
4,VULT,5,HIDRATANTES,2018-10-4,20
1,BOTICÁRIO,3,MAQUIAGEM,2018-3-24,18
2,EUDORA,2,PERFUMARIA,2018-8-29,16
5,BELEZA NA WEB,3,MAQUIAGEM,2018-6-4,7
2,EUDORA,1,CABELOS,2018-11-8,9
5,BELEZA NA WEB,2,PERFUMARIA,2018-9-5,20
5,BELEZA NA WEB,3,MAQUIAGEM,2018-10-11,12
2,EUDORA,3,MAQUIAGEM,2018-2-13,12
4,VULT,1,CABELOS,2018-8-25,5
4,VULT,1,CABELOS,2018-4-5,13
4,VULT,1,CABELOS,2018-7-2,9
2,EUDORA,5,HIDRATANTES,2018-3-19,19
2,EUDORA,2,PERFUMARIA,2018-9-25,3
1,BOTICÁRIO,2,PERFUMARIA,2018-11-12,1
5,BELEZA NA WEB,3,MAQUIAGEM,2018-6-12,1
3,QUEM DISSE BERENICE,1,CABELOS,2018-3-4,6
2,EUDORA,4,SOLAR,2018-12-30,3
5,BELEZA NA WEB,2,PERFUMARIA,2018-10-18,7
3,QUEM DISSE BERENICE,4,SOLAR,2018-8-29,1
5,BELEZA NA WEB,5,HIDRATANTES,2018-1-25,14
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-12-23,6
4,VULT,1,CABELOS,2018-9-26,8
5,BELEZA NA WEB,3,MAQUIAGEM,2018-2-8,5
1,BOTICÁRIO,3,MAQUIAGEM,2018-5-4,11
2,EUDORA,5,HIDRATANTES,2018-9-6,7
4,VULT,1,CABELOS,2018-4-5,10
5,BELEZA NA WEB,1,CABELOS,2018-4-2,19
3,QUEM DISSE BERENICE,2,PERFUMARIA,2018-12-29,12
5,BELEZA NA WEB,2,PERFUMARIA,2018-3-2,13
3,QUEM DISSE BERENICE,4,SOLAR,2018-6-9,8
5,BELEZA NA WEB,3,MAQUIAGEM,2018-10-23,5
2,EUDORA,1,CABELOS,2018-7-11,12
5,BELEZA NA WEB,4,SOLAR,2018-8-25,13
2,EUDORA,2,PERFUMARIA,2018-2-28,12
3,QUEM DISSE BERENICE,4,SOLAR,2018-12-3,2
3,QUEM DISSE BERENICE,1,CABELOS,2018-11-7,15
4,VULT,3,MAQUIAGEM,2018-6-30,9
3,QUEM DISSE BERENICE,3,MAQUIAGEM,2018-11-7,6
5,BELEZA NA WEB,1,CABELOS,2018-7-31,13
4,VULT,1,CABELOS,2018-11-29,4
4,VULT,1,CABELOS,2018-11-7,9
2,EUDORA,2,PERFUMARIA,2018-8-20,15
2,EUDORA,5,HIDRATANTES,2018-7-3,20
3,QUEM DISSE BERENICE,5,HIDRATANTES,2018-4-25,9
5,BELEZA NA WEB,1,CABELOS,2018-8-31,13
5,BELEZA NA WEB,5,HIDRATANTES,2018-8-2,17
